"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"LOMBARDIA";"VIMERCATE";"CAMPARADA";636;;636;;24;"PLI";"15"
"LOMBARDIA";"VIMERCATE";"CAMPARADA";636;;636;;24;"PSI";"68"
"LOMBARDIA";"VIMERCATE";"CAMPARADA";636;;636;;24;"MSI";"12"
"LOMBARDIA";"VIMERCATE";"CAMPARADA";636;;636;;24;"PSDI";"19"
"LOMBARDIA";"VIMERCATE";"CAMPARADA";636;;636;;24;"PRI";"9"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"PCI-PSIUP";"283"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"PC(MARX-LEN)IT";"9"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"DC";"932"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"PLI";"46"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"PSI";"146"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"MSI";"24"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"PSDI";"60"
"LOMBARDIA";"VIMERCATE";"CAPONAGO";1582;;1561;;34;"PRI";"8"
"LOMBARDIA";"VIMERCATE";"CARATE BRIANZA";8843;;8748;;269;"PCI-PSIUP";"1323"
"LOMBARDIA";"VIMERCATE";"CARATE BRIANZA";8843;;8748;;269;"PC(MARX-LEN)IT";"90"
"LOMBARDIA";"SONDRIO";"COSIO VALTELLINO";2559;;2411;;137;"PSDI";"235"
"LOMBARDIA";"SONDRIO";"COSIO VALTELLINO";2559;;2411;;137;"PRI";"21"
"LOMBARDIA";"SONDRIO";"DAZIO";205;;193;;6;"PCI-PSIUP";"0"
"LOMBARDIA";"SONDRIO";"DAZIO";205;;193;;6;"DC";"98"
"LOMBARDIA";"SONDRIO";"DAZIO";205;;193;;6;"PLI";"0"
"LOMBARDIA";"SONDRIO";"DAZIO";205;;193;;6;"PSI";"31"
"LOMBARDIA";"SONDRIO";"DAZIO";205;;193;;6;"MSI";"9"
"LOMBARDIA";"SONDRIO";"DAZIO";205;;193;;6;"PSDI";"42"
"LOMBARDIA";"SONDRIO";"DAZIO";205;;193;;6;"PRI";"1"
"LOMBARDIA";"SONDRIO";"DELEBIO";1416;;1348;;44;"PCI-PSIUP";"62"
"LOMBARDIA";"SONDRIO";"DELEBIO";1416;;1348;;44;"DC";"618"
"LOMBARDIA";"SONDRIO";"DELEBIO";1416;;1348;;44;"PLI";"72"
"LOMBARDIA";"SONDRIO";"DELEBIO";1416;;1348;;44;"PSI";"167"
"LOMBARDIA";"SONDRIO";"DELEBIO";1416;;1348;;44;"MSI";"26"
"LOMBARDIA";"SONDRIO";"DELEBIO";1416;;1348;;44;"PSDI";"327"
"LOMBARDIA";"SONDRIO";"DELEBIO";1416;;1348;;44;"PRI";"23"
"LOMBARDIA";"SONDRIO";"DUBINO";1418;;1327;;39;"PCI-PSIUP";"106"
"LOMBARDIA";"SONDRIO";"DUBINO";1418;;1327;;39;"DC";"768"
"LOMBARDIA";"SONDRIO";"DUBINO";1418;;1327;;39;"PLI";"41"
"LOMBARDIA";"SONDRIO";"DUBINO";1418;;1327;;39;"PSI";"161"
"LOMBARDIA";"SONDRIO";"DUBINO";1418;;1327;;39;"MSI";"27"
"LOMBARDIA";"SONDRIO";"DUBINO";1418;;1327;;39;"PSDI";"109"
"LOMBARDIA";"SONDRIO";"DUBINO";1418;;1327;;39;"PRI";"48"
"LOMBARDIA";"SONDRIO";"FAEDO VALTELLINO";359;;323;;23;"PCI-PSIUP";"95"
"LOMBARDIA";"SONDRIO";"FAEDO VALTELLINO";359;;323;;23;"DC";"136"
"LOMBARDIA";"SONDRIO";"FAEDO VALTELLINO";359;;323;;23;"PLI";"7"
"LOMBARDIA";"SONDRIO";"FAEDO VALTELLINO";359;;323;;23;"PSI";"26"
"LOMBARDIA";"SONDRIO";"FAEDO VALTELLINO";359;;323;;23;"MSI";"3"
"LOMBARDIA";"SONDRIO";"FAEDO VALTELLINO";359;;323;;23;"PSDI";"20"
"LOMBARDIA";"SONDRIO";"FAEDO VALTELLINO";359;;323;;23;"PRI";"7"
"LOMBARDIA";"SONDRIO";"FORCOLA";677;;604;;31;"PCI-PSIUP";"21"
"LOMBARDIA";"SONDRIO";"FORCOLA";677;;604;;31;"DC";"422"
"LOMBARDIA";"SONDRIO";"FORCOLA";677;;604;;31;"PLI";"3"
"LOMBARDIA";"SONDRIO";"FORCOLA";677;;604;;31;"PSI";"69"
"LOMBARDIA";"SONDRIO";"FORCOLA";677;;604;;31;"MSI";"6"
"LOMBARDIA";"SONDRIO";"FORCOLA";677;;604;;31;"PSDI";"27"
"LOMBARDIA";"SONDRIO";"FORCOLA";677;;604;;31;"PRI";"15"
"LOMBARDIA";"SONDRIO";"FUSINE";527;;488;;47;"PCI-PSIUP";"45"
"LOMBARDIA";"SONDRIO";"FUSINE";527;;488;;47;"DC";"253"
"LOMBARDIA";"SONDRIO";"FUSINE";527;;488;;47;"PLI";"6"
"LOMBARDIA";"SONDRIO";"FUSINE";527;;488;;47;"PSI";"78"
"LOMBARDIA";"SONDRIO";"FUSINE";527;;488;;47;"MSI";"10"
"LOMBARDIA";"SONDRIO";"FUSINE";527;;488;;47;"PSDI";"26"
"LOMBARDIA";"SONDRIO";"FUSINE";527;;488;;47;"PRI";"17"
"LOMBARDIA";"SONDRIO";"GEROLA ALTA";299;;262;;10;"PCI-PSIUP";"5"
"LOMBARDIA";"SONDRIO";"GEROLA ALTA";299;;262;;10;"DC";"185"
"LOMBARDIA";"SONDRIO";"GEROLA ALTA";299;;262;;10;"PLI";"1"
"LOMBARDIA";"SONDRIO";"GEROLA ALTA";299;;262;;10;"PSI";"25"
"LOMBARDIA";"SONDRIO";"GEROLA ALTA";299;;262;;10;"MSI";"4"
"LOMBARDIA";"SONDRIO";"GEROLA ALTA";299;;262;;10;"PSDI";"27"
"LOMBARDIA";"SONDRIO";"GEROLA ALTA";299;;262;;10;"PRI";"4"
"LOMBARDIA";"SONDRIO";"GORDONA";876;;818;;32;"PCI-PSIUP";"29"
"LOMBARDIA";"SONDRIO";"GORDONA";876;;818;;32;"DC";"562"
"LOMBARDIA";"SONDRIO";"GORDONA";876;;818;;32;"PLI";"62"
"LOMBARDIA";"SONDRIO";"GORDONA";876;;818;;32;"PSI";"52"
"LOMBARDIA";"SONDRIO";"GORDONA";876;;818;;32;"MSI";"17"
"LOMBARDIA";"SONDRIO";"GORDONA";876;;818;;32;"PSDI";"45"
"LOMBARDIA";"SONDRIO";"GORDONA";876;;818;;32;"PRI";"7"
"LOMBARDIA";"SONDRIO";"GROSIO";2684;;2540;;115;"PCI-PSIUP";"296"
"LOMBARDIA";"SONDRIO";"GROSIO";2684;;2540;;115;"DC";"1320"
"LOMBARDIA";"SONDRIO";"GROSIO";2684;;2540;;115;"PLI";"62"
"LOMBARDIA";"SONDRIO";"GROSIO";2684;;2540;;115;"PSI";"509"
"LOMBARDIA";"SONDRIO";"GROSIO";2684;;2540;;115;"MSI";"27"
"LOMBARDIA";"SONDRIO";"GROSIO";2684;;2540;;115;"PSDI";"150"
"LOMBARDIA";"SONDRIO";"GROSIO";2684;;2540;;115;"PRI";"20"
"LOMBARDIA";"SONDRIO";"GROSOTTO";1238;;1132;;51;"PCI-PSIUP";"56"
"LOMBARDIA";"SONDRIO";"GROSOTTO";1238;;1132;;51;"DC";"734"
"LOMBARDIA";"SONDRIO";"GROSOTTO";1238;;1132;;51;"PLI";"34"
"LOMBARDIA";"SONDRIO";"GROSOTTO";1238;;1132;;51;"PSI";"137"
"LOMBARDIA";"SONDRIO";"GROSOTTO";1238;;1132;;51;"MSI";"12"
"LOMBARDIA";"SONDRIO";"GROSOTTO";1238;;1132;;51;"PSDI";"42"
"LOMBARDIA";"SONDRIO";"GROSOTTO";1238;;1132;;51;"PRI";"36"
"LOMBARDIA";"SONDRIO";"ISOLATO";336;;317;;7;"PCI-PSIUP";"24"
"LOMBARDIA";"SONDRIO";"ISOLATO";336;;317;;7;"DC";"163"
"LOMBARDIA";"SONDRIO";"ISOLATO";336;;317;;7;"PLI";"25"
"LOMBARDIA";"SONDRIO";"ISOLATO";336;;317;;7;"PSI";"54"
"LOMBARDIA";"SONDRIO";"ISOLATO";336;;317;;7;"MSI";"12"
"LOMBARDIA";"SONDRIO";"ISOLATO";336;;317;;7;"PSDI";"24"
"LOMBARDIA";"SONDRIO";"ISOLATO";336;;317;;7;"PRI";"5"
"LOMBARDIA";"SONDRIO";"LANZADA";985;;894;;22;"PCI-PSIUP";"40"
"LOMBARDIA";"SONDRIO";"LANZADA";985;;894;;22;"DC";"566"
"LOMBARDIA";"SONDRIO";"LANZADA";985;;894;;22;"PLI";"30"
"LOMBARDIA";"SONDRIO";"LANZADA";985;;894;;22;"PSI";"74"
"LOMBARDIA";"SONDRIO";"LANZADA";985;;894;;22;"MSI";"9"
"LOMBARDIA";"SONDRIO";"LANZADA";985;;894;;22;"PSDI";"130"
"LOMBARDIA";"SONDRIO";"LANZADA";985;;894;;22;"PRI";"16"
"LOMBARDIA";"SONDRIO";"LIVIGNO";1180;;1122;;35;"PCI-PSIUP";"13"
"LOMBARDIA";"SONDRIO";"LIVIGNO";1180;;1122;;35;"DC";"902"
"LOMBARDIA";"SONDRIO";"LIVIGNO";1180;;1122;;35;"PLI";"26"
"LOMBARDIA";"SONDRIO";"LIVIGNO";1180;;1122;;35;"PSI";"80"
"LOMBARDIA";"SONDRIO";"LIVIGNO";1180;;1122;;35;"MSI";"25"
"LOMBARDIA";"SONDRIO";"LIVIGNO";1180;;1122;;35;"PSDI";"26"
"LOMBARDIA";"SONDRIO";"LIVIGNO";1180;;1122;;35;"PRI";"6"
"LOMBARDIA";"SONDRIO";"LOVERO";479;;452;;23;"PCI-PSIUP";"38"
"LOMBARDIA";"SONDRIO";"LOVERO";479;;452;;23;"DC";"248"
"LOMBARDIA";"VARESE";"ORINO";404;;375;;12;"DC";"186"
"LOMBARDIA";"VARESE";"ORINO";404;;375;;12;"PLI";"20"
"LOMBARDIA";"VARESE";"CASTELLO CABIAGLIO";285;;268;;9;"PCI-PSIUP";"54"
"LOMBARDIA";"VARESE";"CASTELLO CABIAGLIO";285;;268;;9;"DC";"139"
"LOMBARDIA";"VARESE";"CASTELLO CABIAGLIO";285;;268;;9;"PLI";"8"
"LOMBARDIA";"VOGHERA";"CECIMA";297;;284;;10;"PCI-PSIUP";"23"
"LOMBARDIA";"VOGHERA";"CECIMA";297;;284;;10;"DC";"174"
"LOMBARDIA";"LODI";"LOCATE DI TRIULZI";4246;;4167;;104;"PC(MARX-LEN)IT";"36"
"LOMBARDIA";"LODI";"LOCATE DI TRIULZI";4246;;4167;;104;"DC";"1101"
"LOMBARDIA";"VIMERCATE";"BESANA IN BRIANZA";7041;;6995;;152;"PLI";"234"
"LOMBARDIA";"BRENO";"COCCAGLIO";2771;;2699;;64;"DC";"1548"
"LOMBARDIA";"BRENO";"COCCAGLIO";2771;;2699;;64;"PLI";"73"
"LOMBARDIA";"BRENO";"COCCAGLIO";2771;;2699;;64;"PSI";"278"
"LOMBARDIA";"BRENO";"COCCAGLIO";2771;;2699;;64;"MSI";"52"
"LOMBARDIA";"BRENO";"COCCAGLIO";2771;;2699;;64;"PSDI";"147"
"LOMBARDIA";"BRENO";"COCCAGLIO";2771;;2699;;64;"PRI";"28"
"LOMBARDIA";"BRENO";"COLOGNE";2544;;2477;;54;"PCI-PSIUP";"342"
"LOMBARDIA";"BRENO";"COLOGNE";2544;;2477;;54;"DC";"1602"
"LOMBARDIA";"BRENO";"COLOGNE";2544;;2477;;54;"PLI";"78"
"LOMBARDIA";"BRENO";"COLOGNE";2544;;2477;;54;"PSI";"179"
"LOMBARDIA";"BRENO";"COLOGNE";2544;;2477;;54;"MSI";"53"
"LOMBARDIA";"BRENO";"COLOGNE";2544;;2477;;54;"PSDI";"132"
"LOMBARDIA";"BRENO";"COLOGNE";2544;;2477;;54;"PRI";"17"
"LOMBARDIA";"BRENO";"CORTE FRANCA";2227;;2170;;42;"PCI-PSIUP";"492"
"LOMBARDIA";"BRENO";"CORTE FRANCA";2227;;2170;;42;"DC";"1255"
"LOMBARDIA";"BRENO";"CORTE FRANCA";2227;;2170;;42;"PLI";"45"
"LOMBARDIA";"BRENO";"CORTE FRANCA";2227;;2170;;42;"PSI";"163"
"LOMBARDIA";"BRENO";"CORTE FRANCA";2227;;2170;;42;"MSI";"58"
"LOMBARDIA";"BRENO";"CORTE FRANCA";2227;;2170;;42;"PSDI";"69"
"LOMBARDIA";"BRENO";"CORTE FRANCA";2227;;2170;;42;"PRI";"17"
"LOMBARDIA";"BRENO";"CORTENO GOLGI";1316;;1242;;39;"PCI-PSIUP";"25"
"LOMBARDIA";"BRENO";"CORTENO GOLGI";1316;;1242;;39;"DC";"948"
"LOMBARDIA";"BRENO";"CORTENO GOLGI";1316;;1242;;39;"PLI";"52"
"LOMBARDIA";"BRENO";"CORTENO GOLGI";1316;;1242;;39;"PSI";"74"
"LOMBARDIA";"BRENO";"CORTENO GOLGI";1316;;1242;;39;"MSI";"13"
"LOMBARDIA";"BRENO";"CORTENO GOLGI";1316;;1242;;39;"PSDI";"63"
"LOMBARDIA";"BRENO";"CORTENO GOLGI";1316;;1242;;39;"PRI";"4"
"LOMBARDIA";"BRENO";"DARFO BOARIO TERME";7000;;6768;;173;"PCI-PSIUP";"785"
"LOMBARDIA";"BRENO";"DARFO BOARIO TERME";7000;;6768;;173;"DC";"3444"
"LOMBARDIA";"BRENO";"DARFO BOARIO TERME";7000;;6768;;173;"PLI";"290"
"LOMBARDIA";"BRENO";"DARFO BOARIO TERME";7000;;6768;;173;"PSI";"731"
"LOMBARDIA";"BRENO";"DARFO BOARIO TERME";7000;;6768;;173;"MSI";"407"
"LOMBARDIA";"BRENO";"DARFO BOARIO TERME";7000;;6768;;173;"PSDI";"347"
"LOMBARDIA";"BRENO";"DARFO BOARIO TERME";7000;;6768;;173;"PRI";"516"
"LOMBARDIA";"BRENO";"EDOLO";2782;;2539;;106;"PCI-PSIUP";"297"
"LOMBARDIA";"BRENO";"EDOLO";2782;;2539;;106;"DC";"1212"
"LOMBARDIA";"BRENO";"EDOLO";2782;;2539;;106;"PLI";"233"
"LOMBARDIA";"BRENO";"EDOLO";2782;;2539;;106;"PSI";"276"
"LOMBARDIA";"BRENO";"EDOLO";2782;;2539;;106;"MSI";"89"
"LOMBARDIA";"BRENO";"EDOLO";2782;;2539;;106;"PSDI";"258"
"LOMBARDIA";"BRENO";"EDOLO";2782;;2539;;106;"PRI";"28"
"LOMBARDIA";"BRENO";"ERBUSCO";2961;;2893;;82;"PCI-PSIUP";"283"
"LOMBARDIA";"BRENO";"ERBUSCO";2961;;2893;;82;"DC";"1931"
"LOMBARDIA";"BRENO";"ERBUSCO";2961;;2893;;82;"PLI";"59"
"LOMBARDIA";"BRENO";"ERBUSCO";2961;;2893;;82;"PSI";"346"
"LOMBARDIA";"BRENO";"ERBUSCO";2961;;2893;;82;"MSI";"48"
"LOMBARDIA";"BRENO";"ERBUSCO";2961;;2893;;82;"PSDI";"99"
"LOMBARDIA";"BRENO";"ERBUSCO";2961;;2893;;82;"PRI";"16"
"LOMBARDIA";"BRENO";"ESINE";2089;;1910;;69;"PCI-PSIUP";"368"
"LOMBARDIA";"BRENO";"ESINE";2089;;1910;;69;"DC";"969"
"LOMBARDIA";"BRENO";"ESINE";2089;;1910;;69;"PLI";"60"
"LOMBARDIA";"BRENO";"ESINE";2089;;1910;;69;"PSI";"150"
"LOMBARDIA";"BRENO";"ESINE";2089;;1910;;69;"MSI";"24"
"LOMBARDIA";"BRENO";"ESINE";2089;;1910;;69;"PSDI";"226"
"LOMBARDIA";"BRENO";"ESINE";2089;;1910;;69;"PRI";"25"
"LOMBARDIA";"BRENO";"GIANICO";843;;759;;13;"PCI-PSIUP";"135"
"LOMBARDIA";"BRENO";"GIANICO";843;;759;;13;"DC";"406"
"LOMBARDIA";"BRENO";"GIANICO";843;;759;;13;"PLI";"11"
"LOMBARDIA";"BRENO";"GIANICO";843;;759;;13;"PSI";"103"
"LOMBARDIA";"BRENO";"GIANICO";843;;759;;13;"MSI";"12"
"LOMBARDIA";"BRENO";"GIANICO";843;;759;;13;"PSDI";"42"
"LOMBARDIA";"BRENO";"GIANICO";843;;759;;13;"PRI";"23"
"LOMBARDIA";"BRENO";"GUSSAGO";5367;;5322;;151;"PCI-PSIUP";"1218"
"LOMBARDIA";"BRENO";"GUSSAGO";5367;;5322;;151;"DC";"2920"
"LOMBARDIA";"BRENO";"GUSSAGO";5367;;5322;;151;"PLI";"188"
"LOMBARDIA";"BRENO";"GUSSAGO";5367;;5322;;151;"PSI";"434"
"MARCHE";"URBINO";"URBANIA";3794;;3644;;72;"MSI";"130"
"MARCHE";"URBINO";"URBANIA";3794;;3644;;72;"PRI";"12"
"MARCHE";"URBINO";"URBANIA";3794;;3644;;72;"PCI-PSIUP";"1282"
"MARCHE";"URBINO";"URBANIA";3794;;3644;;72;"PSI";"239"
"MARCHE";"URBINO";"URBANIA";3794;;3644;;72;"DC";"1767"
"MARCHE";"URBINO";"URBINO";10811;;10349;;179;"PSDI";"166"
"MARCHE";"URBINO";"URBINO";10811;;10349;;179;"PLI";"94"
"MARCHE";"URBINO";"URBINO";10811;;10349;;179;"MSI";"205"
"MARCHE";"URBINO";"URBINO";10811;;10349;;179;"PRI";"183"
"MARCHE";"URBINO";"URBINO";10811;;10349;;179;"PCI-PSIUP";"5091"
"MARCHE";"URBINO";"URBINO";10811;;10349;;179;"PSI";"939"
"MARCHE";"URBINO";"URBINO";10811;;10349;;179;"DC";"3387"
"BASILICATA";"CORLETO PERTICARA";"ABRIOLA";1459;;1233;;30;"PRI";"13"
"BASILICATA";"CORLETO PERTICARA";"ABRIOLA";1459;;1233;;30;"PSI";"59"
"BASILICATA";"CORLETO PERTICARA";"ABRIOLA";1459;;1233;;30;"MSI";"93"
"BASILICATA";"CORLETO PERTICARA";"ABRIOLA";1459;;1233;;30;"DC";"621"
"BASILICATA";"CORLETO PERTICARA";"ABRIOLA";1459;;1233;;30;"PCI-PSIUP";"261"
"BASILICATA";"CORLETO PERTICARA";"ABRIOLA";1459;;1233;;30;"PLI";"13"
"BASILICATA";"CORLETO PERTICARA";"ABRIOLA";1459;;1233;;30;"PSDI";"97"
"BASILICATA";"CORLETO PERTICARA";"ANZI";1510;;1171;;40;"PRI";"8"
"BASILICATA";"CORLETO PERTICARA";"ANZI";1510;;1171;;40;"PSI";"77"
"BASILICATA";"CORLETO PERTICARA";"ANZI";1510;;1171;;40;"MSI";"68"
"BASILICATA";"CORLETO PERTICARA";"ANZI";1510;;1171;;40;"DC";"341"
"BASILICATA";"CORLETO PERTICARA";"ANZI";1510;;1171;;40;"PCI-PSIUP";"235"
"BASILICATA";"CORLETO PERTICARA";"ANZI";1510;;1171;;40;"PLI";"9"
"BASILICATA";"CORLETO PERTICARA";"ANZI";1510;;1171;;40;"PSDI";"343"
"BASILICATA";"CORLETO PERTICARA";"BRIENZA";2420;;2094;;59;"PRI";"16"
"BASILICATA";"CORLETO PERTICARA";"BRIENZA";2420;;2094;;59;"PSI";"68"
"BASILICATA";"CORLETO PERTICARA";"BRIENZA";2420;;2094;;59;"MSI";"32"
"BASILICATA";"CORLETO PERTICARA";"BRIENZA";2420;;2094;;59;"DC";"911"
"BASILICATA";"CORLETO PERTICARA";"BRIENZA";2420;;2094;;59;"PCI-PSIUP";"853"
"BASILICATA";"CORLETO PERTICARA";"BRIENZA";2420;;2094;;59;"PLI";"82"
"BASILICATA";"CORLETO PERTICARA";"BRIENZA";2420;;2094;;59;"PSDI";"9"
"BASILICATA";"CORLETO PERTICARA";"CALVELLO";2062;;1582;;41;"PRI";"11"
"BASILICATA";"CORLETO PERTICARA";"CALVELLO";2062;;1582;;41;"PSI";"525"
"BASILICATA";"CORLETO PERTICARA";"CALVELLO";2062;;1582;;41;"MSI";"57"
"BASILICATA";"CORLETO PERTICARA";"CALVELLO";2062;;1582;;41;"DC";"652"
"BASILICATA";"CORLETO PERTICARA";"CALVELLO";2062;;1582;;41;"PCI-PSIUP";"118"
"BASILICATA";"CORLETO PERTICARA";"CALVELLO";2062;;1582;;41;"PLI";"36"
"BASILICATA";"CORLETO PERTICARA";"CALVELLO";2062;;1582;;41;"PSDI";"103"
"BASILICATA";"CORLETO PERTICARA";"CASTRONUOVO DI SANT'ANDREA";1389;;1278;;29;"PRI";"4"
"BASILICATA";"CORLETO PERTICARA";"CASTRONUOVO DI SANT'ANDREA";1389;;1278;;29;"PSI";"58"
"BASILICATA";"CORLETO PERTICARA";"CASTRONUOVO DI SANT'ANDREA";1389;;1278;;29;"MSI";"34"
"BASILICATA";"CORLETO PERTICARA";"CASTRONUOVO DI SANT'ANDREA";1389;;1278;;29;"DC";"563"
"BASILICATA";"CORLETO PERTICARA";"CASTRONUOVO DI SANT'ANDREA";1389;;1278;;29;"PCI-PSIUP";"449"
"BASILICATA";"CORLETO PERTICARA";"CASTRONUOVO DI SANT'ANDREA";1389;;1278;;29;"PLI";"17"
"BASILICATA";"CORLETO PERTICARA";"CASTRONUOVO DI SANT'ANDREA";1389;;1278;;29;"PSDI";"11"
"BASILICATA";"CORLETO PERTICARA";"CORLETO PERTICARA";2574;;2254;;47;"PRI";"24"
"BASILICATA";"CORLETO PERTICARA";"CORLETO PERTICARA";2574;;2254;;47;"PSI";"149"
"BASILICATA";"CORLETO PERTICARA";"CORLETO PERTICARA";2574;;2254;;47;"MSI";"126"
"BASILICATA";"CORLETO PERTICARA";"CORLETO PERTICARA";2574;;2254;;47;"DC";"1427"
"BASILICATA";"CORLETO PERTICARA";"CORLETO PERTICARA";2574;;2254;;47;"PCI-PSIUP";"181"
"BASILICATA";"CORLETO PERTICARA";"CORLETO PERTICARA";2574;;2254;;47;"PLI";"12"
"BASILICATA";"CORLETO PERTICARA";"CORLETO PERTICARA";2574;;2254;;47;"PSDI";"209"
"BASILICATA";"CORLETO PERTICARA";"GALLICCHIO";700;;640;;6;"PRI";"5"
"BASILICATA";"CORLETO PERTICARA";"GALLICCHIO";700;;640;;6;"PSI";"20"
"BASILICATA";"CORLETO PERTICARA";"GALLICCHIO";700;;640;;6;"MSI";"76"
"BASILICATA";"CORLETO PERTICARA";"GALLICCHIO";700;;640;;6;"DC";"290"
"BASILICATA";"CORLETO PERTICARA";"GALLICCHIO";700;;640;;6;"PCI-PSIUP";"200"
"BASILICATA";"CORLETO PERTICARA";"GALLICCHIO";700;;640;;6;"PLI";"23"
"BASILICATA";"CORLETO PERTICARA";"GALLICCHIO";700;;640;;6;"PSDI";"10"
"BASILICATA";"CORLETO PERTICARA";"GRUMENTO NOVA";1283;;1152;;36;"PRI";"39"
"BASILICATA";"CORLETO PERTICARA";"GRUMENTO NOVA";1283;;1152;;36;"PSI";"290"
"BASILICATA";"CORLETO PERTICARA";"GRUMENTO NOVA";1283;;1152;;36;"MSI";"46"
"BASILICATA";"CORLETO PERTICARA";"GRUMENTO NOVA";1283;;1152;;36;"DC";"503"
"BASILICATA";"CORLETO PERTICARA";"GRUMENTO NOVA";1283;;1152;;36;"PCI-PSIUP";"151"
"BASILICATA";"CORLETO PERTICARA";"GRUMENTO NOVA";1283;;1152;;36;"PLI";"10"
"BASILICATA";"CORLETO PERTICARA";"GRUMENTO NOVA";1283;;1152;;36;"PSDI";"18"
"BASILICATA";"CORLETO PERTICARA";"GUARDIA PERTICARA";720;;623;;4;"PRI";"21"
"BASILICATA";"CORLETO PERTICARA";"GUARDIA PERTICARA";720;;623;;4;"PSI";"79"
"BASILICATA";"CORLETO PERTICARA";"GUARDIA PERTICARA";720;;623;;4;"MSI";"45"
"BASILICATA";"CORLETO PERTICARA";"GUARDIA PERTICARA";720;;623;;4;"DC";"346"
"BASILICATA";"CORLETO PERTICARA";"GUARDIA PERTICARA";720;;623;;4;"PCI-PSIUP";"47"
"BASILICATA";"CORLETO PERTICARA";"GUARDIA PERTICARA";720;;623;;4;"PLI";"3"
"BASILICATA";"CORLETO PERTICARA";"GUARDIA PERTICARA";720;;623;;4;"PSDI";"63"
"BASILICATA";"CORLETO PERTICARA";"LAURENZANA";1999;;1824;;31;"PRI";"12"
"BASILICATA";"CORLETO PERTICARA";"LAURENZANA";1999;;1824;;31;"PSI";"74"
"BASILICATA";"CORLETO PERTICARA";"LAURENZANA";1999;;1824;;31;"MSI";"30"
"BASILICATA";"CORLETO PERTICARA";"LAURENZANA";1999;;1824;;31;"DC";"664"
"BASILICATA";"CORLETO PERTICARA";"LAURENZANA";1999;;1824;;31;"PCI-PSIUP";"188"
"BASILICATA";"CORLETO PERTICARA";"LAURENZANA";1999;;1824;;31;"PLI";"9"
"BASILICATA";"CORLETO PERTICARA";"LAURENZANA";1999;;1824;;31;"PSDI";"798"
"BASILICATA";"CORLETO PERTICARA";"MARSICO NUOVO";5639;;4150;;86;"PRI";"22"
"BASILICATA";"CORLETO PERTICARA";"MARSICO NUOVO";5639;;4150;;86;"PSI";"291"
"BASILICATA";"CORLETO PERTICARA";"MARSICO NUOVO";5639;;4150;;86;"MSI";"419"
"BASILICATA";"CORLETO PERTICARA";"MARSICO NUOVO";5639;;4150;;86;"DC";"1708"
"BASILICATA";"CORLETO PERTICARA";"MARSICO NUOVO";5639;;4150;;86;"PCI-PSIUP";"1137"
"BASILICATA";"CORLETO PERTICARA";"MARSICO NUOVO";5639;;4150;;86;"PLI";"58"
"BASILICATA";"CORLETO PERTICARA";"MARSICO NUOVO";5639;;4150;;86;"PSDI";"269"
"BASILICATA";"CORLETO PERTICARA";"MARSICOVETERE";1519;;1281;;23;"PRI";"13"
"BASILICATA";"CORLETO PERTICARA";"MARSICOVETERE";1519;;1281;;23;"PSI";"342"
"BASILICATA";"CORLETO PERTICARA";"MARSICOVETERE";1519;;1281;;23;"MSI";"96"
"BASILICATA";"CORLETO PERTICARA";"MARSICOVETERE";1519;;1281;;23;"DC";"651"
"BASILICATA";"CORLETO PERTICARA";"MARSICOVETERE";1519;;1281;;23;"PCI-PSIUP";"96"
"LOMBARDIA";"SONDRIO";"SPRIANA";202;;176;;9;"MSI";"4"
"LOMBARDIA";"SONDRIO";"SPRIANA";202;;176;;9;"PSDI";"3"
"LOMBARDIA";"SONDRIO";"SPRIANA";202;;176;;9;"PRI";"0"
"LOMBARDIA";"VARESE";"ORINO";404;;375;;12;"PRI";"15"
"LOMBARDIA";"VARESE";"OSMATE";271;;255;;9;"PCI-PSIUP";"47"
"LOMBARDIA";"VIMERCATE";"TRIUGGIO";3633;;3570;;110;"PSDI";"116"
"LOMBARDIA";"VIMERCATE";"TRIUGGIO";3633;;3570;;110;"PRI";"45"
"VENETO";"CHIOGGIA";"VENEZIA";125897;;121571;;2415;"PSDI";"7848"
"CAMPANIA";"BENEVENTO-ARIANO IRPINO";"ARPAIA";958;;852;;22;"PCI-PSIUP";"88"
"CAMPANIA";"BENEVENTO-ARIANO IRPINO";"ARPAIA";958;;852;;22;"MSI";"51"
"CAMPANIA";"BENEVENTO-ARIANO IRPINO";"ARPAIA";958;;852;;22;"PLI";"261"
"CAMPANIA";"BENEVENTO-ARIANO IRPINO";"ARPAIA";958;;852;;22;"PSDI";"19"
"CAMPANIA";"BENEVENTO-ARIANO IRPINO";"ARPAIA";958;;852;;22;"DC";"372"
"CAMPANIA";"BENEVENTO-ARIANO IRPINO";"ARPAIA";958;;852;;22;"PSI";"28"
